Token	LmAoA	LmCutoff	MaxSurprisal	MinSurprisal	ParamUpper	ParamLower	ParamXmid	ParamScale
at	2	16.6145902221783	14.9000158309937	4.85788679122925	28.4687613041621	4.76041914019452	1.95413704783151	0.769038490433614
aunt	4.25432396323419	12.4819174548345	14.9223251342773	10.2383909225464	14.5120646239393	10.4517702857296	4.25432396323419	0.290598542989514
awake	4.48119420705992	11.6882977495811	16.3207302093506	8.07960414886475	15.4850364220051	7.89155907715701	4.48119420705992	0.455260728524668
away	3.36824879444009	10.5448729872363	14.8570241928101	4.45270156860352	17.1767735056107	3.91297246886182	3.36824879444009	0.794692856119387
baby	3.86686308206283	11.5691453607053	14.8961524963379	8.34445762634277	14.7325915971555	8.40569912425508	3.86686308206283	0.473082645187435
babysitter	4.76079171176343	14.6709292737057	18.9004859924316	12.3430786132812	16.7179135825041	12.6239449649074	4.76079171176343	0.225890961306098
back	2.35442882113049	14.0825750998478	14.8939723968506	4.8760404586792	23.565364495546	4.59978570414956	2.35442882113049	0.872994242776063
backyard	4.22827446422703	13.4653225555474	18.4128704071045	9.34101963043213	17.2318797747994	9.69876533629547	4.22827446422703	0.357378493369589
bad	3.78230512667696	11.2191891706996	14.8733558654785	7.52547931671143	15.0414279562254	7.39695038517383	3.78230512667696	0.596195224264013
ball	4.17800658294297	12.1445948162345	14.9065809249878	9.25222587585449	15.3815230815494	8.90766655091961	4.17800658294297	0.690026955127527
balloon	4.59652367257448	14.5882353948525	18.6213798522949	11.782187461853	17.2944615201017	11.8820092696034	4.59652367257448	0.39111720931437
banana	4.72028015847112	15.1463186886646	17.97607421875	13.0809650421143	17.0146328016801	13.2780045756492	4.72028015847112	0.250865438121557
basement	4.13050821973607	12.9377623970577	17.4558067321777	8.97867584228516	16.6888290451108	9.18669574900452	4.13050821973607	0.392761819975846
basket	4.54397137765428	12.2866336499226	16.7576446533203	8.87826061248779	15.6269563481158	8.94631095172946	4.54397137765428	0.36083916470925
bat	4.68376162365652	13.5372379096983	15.7440319061279	11.8291988372803	15.190889484165	11.8835863352315	4.68376162365652	0.324104422328381
bath	4.48594999958035	12.8146752838386	17.4090385437012	9.52231407165527	16.3825598432839	9.2467907243933	4.48594999958035	0.511810737202511
bathroom	3.95906673675745	11.1652303326151	16.5578918457031	6.20867538452148	15.9789356710324	6.35152499419771	3.95906673675745	0.451546367635835
bathtub	4.60595946105936	14.0699891219573	18.4808330535889	11.280385017395	16.650298943874	11.4896793000407	4.60595946105936	0.336388188129542
be	3.12670075420972	9.76112128199843	14.8940343856812	2.79095554351807	16.8283773768762	2.69386518712067	3.12670075420972	0.507528415463934
beach	4.11202498153796	11.82092705256	15.9434013366699	7.85858345031738	15.7695321435172	7.87232196160278	4.11202498153796	0.499783200407252
beads	4.61278510111311	14.6043362011026	17.6404361724854	12.3348741531372	16.700167715963	12.5085046862421	4.61278510111311	0.315122272270644
beans	4.69029235596675	12.8416147999659	17.1995048522949	8.81385612487793	9.08067156481496	16.6025580351168	4.69029235596675	-0.278942918406897
bear	4.36284914899503	12.4338350409563	15.8243713378906	9.74657726287842	15.301902002582	9.56576807933059	4.36284914899503	0.525863496043419
because	2.22598252308192	14.7802904105175	14.8509864807129	7.48854446411133	22.3548979735298	7.20568284750511	2.22598252308192	0.98071703447183
bed	3.77654552879138	10.2200890711221	15.6372833251953	4.64835262298584	16.0128116843679	4.42736645787631	3.77654552879138	0.599763540461482
bedroom	4.10400393750272	10.4854717324767	14.7978973388672	6.07084655761719	14.7377361768099	6.23320728814356	4.10400393750272	0.392500683586243
bee	4.94212357979363	15.3569082400266	17.6431312561035	13.9315967559814	16.6822799402881	14.031536539765	4.94212357979363	0.326581670860871
before	2	16.0957118337413	14.90598487854	6.52312469482422	26.1049965623925	6.08642710509016	1.97454775360064	1.05007640891135
behind	3.28529781269936	11.862098167671	15.1084232330322	6.59971141815186	17.8829925510745	5.84120378426758	3.28529781269936	0.964483250303112
belly	4.12014956277682	11.6409941053804	14.93092918396	8.25692939758301	14.738013748044	8.54397446271673	4.12014956277682	0.363894595296077
belt	4.47929765885551	11.3740100703171	16.3363742828369	7.42849636077881	15.849723780647	6.8982963599872	4.47929765885551	0.556168783537592
bench	4.16945421504285	12.0736727072583	17.0259819030762	7.83314037322998	16.0290597275105	8.11828568700614	4.16945421504285	0.360494349044596
beside	3.89066223297506	11.639566508466	17.4428558349609	7.21762704849243	16.0066946067177	7.2724384102143	3.89066223297506	0.442487167335195
better	3.65712501626161	11.4547981267607	15.7128067016602	6.68376731872559	16.7177308043222	6.19186544919929	3.65712501626161	0.770372167548763
bib	2.7322938184057	16.1750908252729	19.5192928314209	14.8803272247314	14.8893865739593	17.4607950765864	2.7322938184057	0.0293848601947275
bicycle	4.84605572040391	14.5187603377321	18.2708759307861	12.2862958908081	16.809082420073	12.2284382553911	4.84605572040391	0.349107325932305
big	3.24015753306046	12.456065475337	14.8755588531494	8.72819328308105	16.2885987622999	8.62353218837413	3.24015753306046	0.692255608742588
bird	4.32184802142556	13.0794475325997	15.4721450805664	10.9105405807495	15.1464937153421	11.0124013498573	4.32184802142556	0.410874423790186
bite	4.30228249998735	11.825140332683	15.006890296936	8.54932117462158	14.9462669119878	8.70401375337818	4.30228249998735	0.346376546561009
black	3.27298442112831	12.4053795425322	15.8299875259399	8.03236484527588	16.9113274521733	7.89943163289107	3.27298442112831	0.7091078729036
blanket	4.24415178363276	11.7460939202716	15.2899618148804	8.14130115509033	15.3427467925471	8.14944104799618	4.24415178363276	0.475639575181813
block	4.37868356570948	12.7294116939233	15.1238632202148	10.440523147583	14.9859090283738	10.4729143594729	4.37868356570948	0.422716587692854
blow	4.27643512443569	12.5436899300233	16.720495223999	9.24282073974609	15.836711541425	9.25066831862165	4.27643512443569	0.500147704723977
blue	3.83127883915235	11.6718482770268	15.0446701049805	8.16917514801025	15.425853894445	7.9178426596085	3.83127883915235	0.665334260814749
boat	4.0561339616188	12.5128506020125	16.3279476165771	8.96340179443359	16.2072111384408	8.81849006558426	4.0561339616188	0.604646977084725
book	3.83320337402346	12.0715077440674	16.8970203399658	7.89627408981323	16.6054811754114	7.53753431272344	3.83320337402346	0.682637685244972
boots	4.29508000372167	11.4305257557837	16.4995803833008	6.94889640808105	15.9902033757125	6.87084813585493	4.29508000372167	0.456339371046699
bottle	4.17501765124607	11.2672397115292	15.9693880081177	6.97337293624878	15.6529527126821	6.8815267103763	4.17501765124607	0.508693427419037
bowl	4.40547589927137	12.0110501609201	16.1958503723145	8.42214870452881	15.7283214348977	8.29377888694241	4.40547589927137	0.446655035557224
box	4.12841744838679	11.5895866449642	14.9049110412598	8.43812656402588	14.8256632614087	8.35351002851968	4.12841744838679	0.519974196572646
boy	3.90197092830203	11.1206617484782	14.9205617904663	7.83425807952881	14.4147728029103	7.82655069404603	3.90197092830203	0.478362446932718
bread	4.5743817904111	11.8350542424307	15.8697338104248	8.43484783172607	15.0917967155938	8.57831176926759	4.5743817904111	0.308958737458329
break	3.96938723418402	11.9249881831494	15.3909711837769	8.94687843322754	14.9066088692809	8.94336749701796	3.96938723418402	0.480128129442062
breakfast	4.5779187769871	11.8346870078436	15.0179023742676	8.82028198242188	14.7644552401567	8.90491877553043	4.5779187769871	0.346567690273545
bring	3.9775429145496	11.0772051910721	14.8363075256348	8.27058601379395	13.5617288767276	8.59268150541664	3.9775429145496	0.285405886959121
broken	4.06092509021925	12.32875049759	14.8386030197144	10.0414972305298	14.5956412764481	10.0618597187318	4.06092509021925	0.507507785633818
broom	4.61023304039961	14.9879647770346	18.2769222259521	12.8245220184326	17.0861242497493	12.88980530432	4.61023304039961	0.365310777589769
brother	4.00351418052119	10.1614141407252	14.769416809082	6.44971609115601	13.7384300243277	6.58439825712261	4.00351418052119	0.367660311401216
brown	4.08063474248535	11.911511293855	15.3841991424561	8.58910274505615	15.3450270145169	8.47799557319316	4.08063474248535	0.525051106070603
brush	4.46644924403015	12.440844410803	15.4499549865723	9.91596412658691	14.8881003016975	9.99358851990857	4.46644924403015	0.409757493389946
bubbles	4.77012113223395	14.635689343865	17.4014625549316	12.5732669830322	16.5693110046694	12.7020676830606	4.77012113223395	0.296398230072583
bucket	4.37392034919854	13.5903565620925	16.7942581176758	10.751971244812	16.3460635654185	10.8346495587665	4.37392034919854	0.406993046992162
bug	4.66066631112806	14.4423563507548	16.6250343322754	13.0856437683105	15.7368276181183	13.1478850833914	4.66066631112806	0.34344100655042
build	4.3262278973537	12.4835096269173	15.1200466156006	9.70042896270752	15.2559116645016	9.71110758933292	4.3262278973537	0.447534243752265
bump	4.78215639077266	14.1190230892927	17.2217826843262	11.9396486282349	16.2757068225355	11.9623393560498	4.78215639077266	0.355496659553548
bunny	4.86999407231426	15.7251622800876	19.6360645294189	13.5025281906128	17.7464384369169	13.7038861232583	4.86999407231426	0.294032092758641
bus	4.22462135359281	12.8766688383023	16.4165058135986	9.90857028961182	15.8778282923846	9.87550938422004	4.22462135359281	0.52555286314569
but	2.85419810166138	11.1907889798233	14.9084634780884	3.65280747413635	18.6972209257852	3.68435703386147	2.85419810166138	0.540949941340539
butter	4.5647988256086	13.2520336922735	17.5606651306152	10.1201448440552	16.2363958522157	10.2676715323312	4.5647988256086	0.245627349261853
butterfly	4.71241032521132	14.616616101624	17.3982429504395	12.8475704193115	16.2079345662691	13.0252976369789	4.71241032521132	0.338208452953825
buttocks	4.50301188564741	14.3966408588866	18.9539833068848	11.0607461929321	17.3691020184562	11.424179699317	4.50301188564741	0.289611234782819
button	4.54542695502656	10.5543449248394	14.8586311340332	6.39887762069702	14.9080696381458	6.20062021153291	4.54542695502656	0.411242421389382
buy	4.02852421634918	12.243906053408	15.3714904785156	9.1111888885498	15.1230980628321	9.36471404398384	4.02852421634918	0.369331601387066
by	2.61450762137057	12.9814913922347	14.8264789581299	4.95248603820801	21.3013262463737	4.66165653809562	2.61450762137057	0.847294050438043
bye	4.75718550526958	13.949088591909	18.014820098877	10.9879760742188	16.7352246113975	11.1629525724204	4.75718550526958	0.265572663638572
cake	4.58059975475402	12.7543153332163	16.797924041748	9.43290519714355	16.1171453465562	9.39148531987646	4.58059975475402	0.3859458992434
call	3.5721255729072	12.0196647526578	16.7124996185303	7.47716569900513	16.8330238669215	7.20630563839417	3.5721255729072	0.726477127096249
camera	4.27050359023002	12.9352966262448	17.3829917907715	9.68232154846191	16.5854383662494	9.28515488624029	4.27050359023002	0.622243023992465
camping	4.79811204721026	15.5361700422695	18.6279296875	13.5701923370361	17.3292506366337	13.7430894479053	4.79811204721026	0.266726314147715
can	3.07348134031597	10.9116821835967	14.8768558502197	4.66507959365845	17.2245403603184	4.59882400687504	3.07348134031597	0.573311690162746
candy	4.60830266358513	14.2652781580887	17.609016418457	12.1794872283936	16.4206254274016	12.1099308887759	4.60830266358513	0.421904243328408
car	3.51859484036384	11.8889662552322	16.7635726928711	6.72076320648193	17.208100884447	6.56983162601736	3.51859484036384	0.661499050702555
careful	4.26474093019509	11.2771241823566	15.7233066558838	7.37379550933838	15.0063149169816	7.54793344773157	4.26474093019509	0.336572417394078
carrots	4.75677154874342	14.8061115311909	19.233980178833	11.4657535552979	17.8211408969552	11.7910821654266	4.75677154874342	0.186035267527473
carry	3.95242337301285	12.9233059589029	17.3926315307617	9.55983352661133	16.1667565832785	9.67985533452731	3.95242337301285	0.4093714318214
cat	4.22463594039618	12.8346258436903	14.847092628479	11.0722799301147	14.5760822515969	11.0931694357837	4.22463594039618	0.474056167549781
catch	4.01374648389181	11.5916363343429	14.8389701843262	8.59248542785645	14.3435095479678	8.83976312071806	4.01374648389181	0.35812094527111
cereal	4.73524746643286	13.7528066872972	18.3732929229736	10.3471145629883	16.8451283139162	10.6604850606783	4.73524746643286	0.243484410340973
chair	3.97949285953084	10.0226632921524	16.3242950439453	4.54385566711426	15.4836488740843	4.56167771022058	3.97949285953084	0.444863633165486
chalk	2.9351520899134	15.2000524506973	17.9903774261475	14.4015512466431	14.7352006813329	15.6649042200618	2.9351520899134	0.0141358159984574
chase	4.35544739247586	13.6962157673996	15.8663272857666	12.2428579330444	15.4254519793333	11.9669795554659	4.35544739247586	0.729574576241115
cheek	4.09020643191256	9.44468670188744	14.8776884078979	4.2381706237793	14.4624929358544	4.42688046792049	4.09020643191256	0.347278108056994
cheese	4.53145033938313	12.5153842926313	17.0649471282959	8.66693305969238	16.2659016630898	8.76486692217271	4.53145033938313	0.322909625130812
chicken	4.66951115093151	13.2626801611801	16.2383041381836	11.0309524536133	15.5764486813849	10.9489116409752	4.66951115093151	0.367230662245452
child	3.91234020834563	11.4754939551814	15.7436552047729	7.71481084823608	15.206104694447	7.74488321591577	3.91234020834563	0.510603709098128
chin	4.03863202374762	10.6398413021385	14.8505220413208	6.47748947143555	14.6380848368669	6.64159776741011	4.03863202374762	0.427938129267312
chocolate	4.48108582665687	12.6909155504046	15.9698543548584	9.70442390441895	15.5558652108414	9.8259658899677	4.48108582665687	0.360058689587826
choo	2.77204943825815	15.8800098388194	21.1204128265381	14.3131284713745	14.9438665559088	16.8161531217299	2.77204943825815	0.0500015029668684
church	4.14444031889287	12.1699822252574	15.7762594223022	8.98293495178223	15.544820526755	8.79514392375972	4.14444031889287	0.573870198800054
circus	4.63017309438091	15.0036922854416	18.2441844940186	12.8953380584717	17.0869286619562	12.920455908927	4.63017309438091	0.437743028259574
clap	4.72711514008577	15.3834707363023	18.2826499938965	13.4281454086304	17.2274492429179	13.5394922296867	4.72711514008577	0.367199578114057
clean	4.14421858642812	12.7642930444658	15.7659749984741	10.2429552078247	15.6365063883326	9.89207970059892	4.14421858642812	0.680050041949436
climb	4.3040800550345	12.4953891841085	15.4050941467285	9.52414035797119	15.2820218638213	9.70875650439569	4.3040800550345	0.339085315910955
clock	4.49413376020254	12.0441396567346	16.1338310241699	8.76614093780518	15.6161084103118	8.47217090315738	4.49413376020254	0.518643482516262
close	3.67652148945897	11.185467598143	14.8500728607178	7.67756462097168	15.4769578342118	6.89397736207419	3.67652148945897	0.983430297121857
closet	4.40141042842766	11.6334668184624	15.2632446289062	8.01502704620361	15.2944853451125	7.97244829181231	4.40141042842766	0.474511854545824
cloud	4.38029947300566	12.4508749624511	15.3340368270874	9.6802921295166	15.0961979616729	9.80555196322931	4.38029947300566	0.385125662833519
clown	4.69694931896498	15.0498686471076	17.9705619812012	12.9930334091187	17.0066687844487	13.0930685097666	4.69694931896498	0.337642595303374
coat	4.23821116761463	11.3650130365072	15.3330001831055	7.48050737380981	15.2816730898896	7.44835298312474	4.23821116761463	0.422405551792114
coffee	4.13154191164462	11.2494203863811	15.5739965438843	7.36304330825806	15.2992667095531	7.19957406320917	4.13154191164462	0.5052461429469
coke	4.73155186155874	13.2923498104711	17.4672584533691	9.98178100585938	16.5599250137724	10.0247746071697	4.73155186155874	0.292476407648867
cold	3.76332298255911	11.8561134140788	14.8203792572021	8.96698951721191	15.4557066060674	8.25652022209028	3.76332298255911	0.983245768310792
comb	4.75831665110218	15.1208290543656	17.5447368621826	13.4961576461792	16.5811176941598	13.6605404145714	4.75831665110218	0.29737044778995
cook	4.61288091107979	13.0752610852183	15.4743585586548	11.1104297637939	14.9984719572447	11.1520502131919	4.61288091107979	0.36489609891777
cookie	4.7781833138526	14.151960681656	17.7566013336182	11.9087038040161	16.2362745656263	12.0676467976857	4.7781833138526	0.299269789787389
corn	4.68475014818963	14.2297434547274	16.7613563537598	12.6164789199829	15.7548131397158	12.704673769739	4.68475014818963	0.330272674377822
couch	3.87673499533306	11.6962987306542	20.3400096893311	5.08939647674561	18.0529093627736	5.33968809853488	3.87673499533306	0.368544020325866
could	2.98594500612991	11.0488696348363	14.8592052459717	4.22081661224365	18.0204057480233	4.07733352164921	2.98594500612991	0.644804619051001
country	4.05723437464531	11.5831080140689	15.0134706497192	7.99871015548706	15.318185342894	7.84803068524372	4.05723437464531	0.567883227979682
cover	4.10135048689137	12.5626174614633	15.1465339660645	9.92325019836426	15.5216784000782	9.60355652284847	4.10135048689137	0.713896548705529
cow	4.57588736738387	14.4748442505953	17.1051921844482	12.6742668151855	16.2401686116936	12.7095198894971	4.57588736738387	0.408194216496932
cowboy	4.65561456759603	14.1807425518685	16.8819141387939	12.0743989944458	16.0183601756779	12.3431249280591	4.65561456759603	0.304886322047778
cracker	4.77297764387986	16.4766653870394	20.5791625976562	14.1699047088623	18.571754151441	14.3815766226378	4.77297764387986	0.307339319583456
crayon	2.87967503556662	15.497910340869	19.5843238830566	14.2195854187012	14.7945391997729	16.2012814819651	2.87967503556662	0.0456611179906061
crib	4.6469687064458	14.8641251248385	18.2665939331055	12.4093265533447	17.0506699359509	12.677580313726	4.6469687064458	0.3107130081207
cry	4.35295650239772	10.9450351482948	14.8725471496582	7.56802797317505	14.3052130178278	7.5848572787619	4.35295650239772	0.382275411418162
cup	4.41181240167059	10.6871046025175	15.8610153198242	6.65285491943359	14.985451830634	6.38875737440099	4.41181240167059	0.471843825745734
cut	3.41438516349756	12.9313361103754	14.910795211792	10.1317729949951	16.1811357331686	9.68153648758218	3.41438516349756	0.986990765688692
cute	4.3247073472266	13.2524850304546	16.4101886749268	10.5396127700806	15.8664542718997	10.6385157890094	4.3247073472266	0.392634059556197
daddy	4.242512986271	13.8306386307735	16.7338924407959	11.5540647506714	15.9839106215957	11.6773666399514	4.242512986271	0.400355881698266
dance	4.39780157921854	12.1560398941734	15.372652053833	9.22216796875	15.4078987043433	8.90418108400351	4.39780157921854	0.623424569367149
dark	3.41451842584244	12.054262307867	15.1537370681763	7.91244649887085	16.3580556772238	7.75046893851027	3.41451842584244	0.703766316181832
day	3.76478372577711	9.86147737884833	14.9243278503418	4.86080312728882	15.0098107395543	4.71314401814237	3.76478372577711	0.541038965066863
deer	4.63530383706684	14.1534471961255	16.9909477233887	12.1019191741943	16.1958376622537	12.1110567299972	4.63530383706684	0.424318125701496
diaper	4.92970421296428	14.8590233941063	18.3980522155762	12.5709867477417	17.2010902421187	12.5169565460939	4.92970421296428	0.338197025501744
did	2.46311780285118	13.6284413411128	14.8774833679199	6.0046181678772	21.4639819302651	5.79290075196041	2.46311780285118	0.867581001676278
dinner	4.27443354058206	11.28577085531	16.0667400360107	7.7113823890686	14.9991381361856	7.57240357443438	4.27443354058206	0.48037327657556
dirty	4.53160202586464	12.7940387718959	14.9443550109863	11.1036558151245	14.4137706696861	11.1743068741057	4.53160202586464	0.369604918064713
dish	4.76155155778998	13.6828686143268	16.4761123657227	11.6909942626953	15.5070908721661	11.8586463564875	4.76155155778998	0.321634369538554
do	3.20107807516565	10.808344512612	15.2050905227661	4.70218324661255	16.9009198371951	4.71576918802895	3.20107807516565	0.505029726927653
doctor	3.96390053552502	12.38289451618	16.4930458068848	9.3918399810791	15.3598967750284	9.40589225733153	3.96390053552502	0.527779347861901
does	3.83194224893338	11.0756047432438	15.440357208252	7.07302093505859	14.9866894962897	7.16451999019796	3.83194224893338	0.392642450018028
dog	4.20343818555617	11.8238512507934	14.7866058349609	9.43272972106934	14.1979855180534	9.4497169835334	4.20343818555617	0.486296906921353
doll	4.65528672427437	13.1768262697714	16.7095756530762	10.355562210083	15.9345780943449	10.419074445198	4.65528672427437	0.309794426626386
donkey	4.97854955052899	15.3917456045167	18.4678573608398	13.4680490493774	16.652776840652	14.1307143683813	4.97854955052899	0.261702299116821
donut	4.86322638633865	15.7510134311877	19.8823471069336	13.6280288696289	13.8444043252671	17.6576225371084	4.86322638633865	-0.216396737761089
door	3.72330723310034	9.22397029286284	15.0716352462769	3.19868159294128	15.3191060983917	3.12883448733398	3.72330723310034	0.482985866843755
down	2.85434281801375	11.9137494698127	14.8940925598145	4.58814430236816	19.6243487386935	4.20315020093187	2.85434281801375	0.82655820395099
downtown	4.4714812732266	13.7540310363332	17.5452365875244	10.9554328918457	16.4402949499451	11.0677671227213	4.4714812732266	0.316295565796801
draw	4.2705935405574	12.5020295609794	14.9809837341309	9.90004348754883	14.9538883316597	10.0501707902992	4.2705935405574	0.336948023116537
drawer	4.58073350452379	10.6164069311813	16.0813045501709	6.11688709259033	14.8871516519896	6.34566221037291	4.58073350452379	0.302227401335086
dress	4.26634705259733	11.0588167231515	14.9148950576782	7.80831670761108	14.3747912075638	7.74284223873929	4.26634705259733	0.470829549300153
drink	4.12548045366753	11.3830561498116	16.0942783355713	7.35896444320679	15.4804965526722	7.28561574695091	4.12548045366753	0.480571235460621
drive	4.32922523149529	11.7080921293645	14.8809747695923	9.03955459594727	14.5467400565667	8.86944420216232	4.32922523149529	0.524464317767826
drop	4.23976320974405	12.0615281208816	14.8419332504272	9.56289863586426	14.4143650209982	9.708691220765	4.23976320974405	0.341731984671421
dry	4.42167305485214	12.2544329079953	14.8307456970215	9.82202434539795	14.6857805388818	9.82308527710873	4.42167305485214	0.415026544547035
dryer	5.05749438117253	13.4556505327357	18.6507339477539	10.0085363388062	17.3496581753484	9.56164289012309	5.05749438117253	0.346019877772058
duck	4.68119667313279	14.2391237982903	16.7908401489258	12.3080644607544	16.0564150566452	12.4218325399353	4.68119667313279	0.315509970799283
dump	4.57587867659557	14.7686634413438	18.0272350311279	12.9614486694336	16.42724330151	13.1100835811776	4.57587867659557	0.305185073468903
each	3.24884572671796	12.2972376039049	14.9032363891602	7.30019474029541	17.8040159492494	6.79045925856034	3.24884572671796	0.905482947089538
ear	4.01277844665602	10.1573027549504	17.2649040222168	3.9106707572937	16.4732420608094	3.84136344909137	4.01277844665602	0.452029254451872
eat	3.9460654881468	11.6952941617078	15.9663228988647	7.6841459274292	15.6824781726148	7.70811015080073	3.9460654881468	0.469442699350939
egg	4.42415505260615	14.3371420217529	18.3808059692383	11.9274244308472	16.7380221745695	11.9362618689364	4.42415505260615	0.416373763616068
elephant	4.51813097750756	14.723291503017	17.8385391235352	12.4276742935181	16.7117388490328	12.7348441570013	4.51813097750756	0.29828050025287
empty	4.11359346292417	11.5744211684279	15.5920457839966	8.19593811035156	14.9575103766038	8.19133196025203	4.11359346292417	0.454719022871485
every	2.29077248047561	15.0435431222629	15.5099277496338	8.606520652771	22.0090652883482	8.07802095617761	2.29077248047561	1.1510092101553
eye	4.24504497077086	9.82590550451708	15.2925968170166	5.17729949951172	14.676877939283	4.97493306975116	4.24504497077086	0.474167132584763
face	3.54202327101842	9.65730231077243	14.8083190917969	3.87264394760132	15.65228229919	3.66232232235487	3.54202327101842	0.606136964300284
fall	4.18741449909647	11.3398814357699	14.9222602844238	8.12327766418457	14.6531710668663	8.02659180467351	4.18741449909647	0.490470887742117
farm	4.35149765144471	12.9305766127377	16.5827617645264	9.93220615386963	15.9296700009322	9.93148322454311	4.35149765144471	0.471125040094065
fast	4.1701255782593	11.2821426553821	14.8340377807617	8.04496479034424	14.6507307353259	7.91355457543838	4.1701255782593	0.519841875195816
feed	4.35369164367619	12.8891685759554	15.4040012359619	10.5565147399902	15.121835484134	10.6565016677768	4.35369164367619	0.409266271536945
find	3.59246004530598	10.5352259177296	15.1318798065186	5.81771898269653	15.1650409363139	5.90541089914535	3.59246004530598	0.482448170393833
fine	3.94635039817171	11.1114916993553	14.8610105514526	7.74683856964111	14.5159280153451	7.70705538336543	3.94635039817171	0.502677667846179
finger	4.10101702265318	9.99198830446349	14.8965663909912	5.3260350227356	14.6467456694832	5.33723093944378	4.10101702265318	0.423511060111866
finish	3.95005009698939	12.7752392584786	17.9111442565918	8.83338069915771	16.5553788059907	8.99509971096655	3.95005009698939	0.411494972066377
first	2.79832028911081	12.7313944300601	14.8243045806885	6.53395700454712	19.2091382191094	6.25365064101082	2.79832028911081	0.850159858431748
fish	4.09702198489714	13.6950114433929	18.0788249969482	11.1203517913818	16.3195545921237	11.0704682946621	4.09702198489714	0.508522199695087
fit	4.07951514891462	13.247503217209	18.364818572998	9.67020511627197	17.2531561804306	9.24185025398734	4.07951514891462	0.713711765449795
fix	4.14683833014826	12.9280280478899	15.1955366134644	10.6894426345825	14.9826732391678	10.873382856612	4.14683833014826	0.331079724077783
flag	4.48870302193086	13.3331890878227	16.4358959197998	10.8688459396362	15.7453498124811	10.9210283631643	4.48870302193086	0.442389011847745
flower	4.54254575205277	13.3859040691147	16.2267951965332	11.4616947174072	15.1319622123946	11.6398459258347	4.54254575205277	0.34730759175045
food	4.23788028922025	11.2715965632735	14.8951597213745	8.02816200256348	15.1816027366156	7.3615903899314	4.23788028922025	0.724144358838124
foot	4.35386239553049	10.6844635130022	14.8413896560669	7.34626960754395	14.2045753461337	7.16435167987071	4.35386239553049	0.490367076019933
for	2	78378.7498204945	14.8887214660645	4.41641712188721	156753.486087703	4.01355328602981	-9.63470962800785	1.2210220293471
fork	4.47841405879367	12.7313275688666	17.1437511444092	9.2474308013916	16.4863152101463	8.97633992758688	4.47841405879367	0.529331122046043
french	4.09398238794625	12.3628472310195	14.860878944397	9.78357982635498	15.282142816239	9.44355164579991	4.09398238794625	0.727233500532532
friend	3.99703313770413	9.98387965132756	14.9027309417725	5.70584869384766	14.1913275791956	5.77643172345953	3.99703313770413	0.413700730785249
frog	4.62900304591023	15.5890503747155	18.0257873535156	14.0402746200562	16.9587994331885	14.2193013162425	4.62900304591023	0.349405184034472
full	3.47598056268555	13.1504794566738	17.6519012451172	9.17481517791748	17.2113867362275	9.08957217712006	3.47598056268555	0.669296581707393
